,0,1,2,3
38107,33190,,,
38108,33193,,,
38109,36478,,,
38110,33194,,,
38111,53880,,,
38112,33195,,,
38113,33196,,,
38114,36128,,,
38115,33197,,,
38116,58947,,,
38117,33198,,,
38118,33199,,,
38119,33200,,,
38120,34724,,,
38121,33203,,,
38122,33204,,,
38123,33205,,,
38124,46792,,,
38125,33206,,,
38126,33207,,,
38127,33208,,,
38128,33209,,,
38129,33210,,,
38130,37720,,,
38131,33212,,,
38132,40663,,,
38133,33213,,,
38134,33214,,,
38135,33216,,,
38136,56859,,,
38137,33217,,,
38138,33218,,,
38139,33219,,,
38140,33220,,,
38141,33221,,,
38142,33224,,,
38143,33227,,,
38144,33229,,,
38145,53999,,,
38146,33230,,,
38147,33231,54398.0,,
38148,33232,,,
38149,33233,,,
38150,43478,43479.0,,
38151,38687,,,
38152,33236,33417.0,,
38153,33237,,,
38154,53004,,,
38155,33238,,,
38156,45750,,,
38157,33246,,,
38158,33247,,,
38159,33248,,,
38160,33249,,,
38161,52568,,,
38162,33250,,,
38163,33252,,,
38164,33254,,,
38165,33256,,,
38166,54870,,,
38167,33259,,,
38168,33260,,,
38169,33261,,,
38170,40385,,,
38171,33263,,,
38172,33264,,,
38173,33265,,,
38174,35329,,,
38175,33266,,,
38176,48288,,,
38177,44493,,,
38178,33268,,,
38179,42535,,,
38180,33273,,,
38181,33274,,,
38182,33275,,,
38183,33276,,,
38184,33277,,,
38185,33278,,,
38186,39586,,,
38187,33279,,,
38188,47375,,,
38189,33280,,,
38190,39518,,,
38191,33281,,,
38192,33282,,,
38193,33285,,,
38194,33286,,,
38195,34011,,,
38196,33287,,,
38197,33288,,,
38198,33290,,,
38199,33295,,,
38200,33297,,,
38201,36899,,,
38202,33298,,,
38203,33300,,,
38204,45706,,,
38205,33301,,,
38206,42668,,,
38207,33302,,,
38208,33304,,,
38209,33305,,,
38210,33306,,,
38211,33308,,,
38212,33312,,,
38213,33313,,,
38214,41716,,,
38215,33315,,,
38216,33316,,,
38217,33320,,,
38218,33321,,,
38219,43395,,,
38220,33329,,,
38221,33331,,,
38222,33332,,,
38223,33333,54506.0,,
38224,33334,,,
38225,33335,,,
38226,33336,,,
38227,33337,,,
38228,33338,,,
38229,33340,,,
38230,33341,,,
38231,33342,,,
38232,51320,,,
38233,33343,,,
38234,33344,,,
38235,33345,,,
38236,33346,,,
38237,33348,,,
38238,33350,,,
38239,37149,,,
38240,58987,,,
38241,55850,,,
38242,33353,,,
38243,33354,,,
38244,33356,,,
38245,33357,,,
38246,33359,,,
38247,33362,,,
38248,33365,,,
38249,33371,,,
38250,49072,,,
38251,33375,,,
38252,33376,,,
38253,33377,,,
38254,33378,,,
38255,33380,,,
38256,33382,,,
38257,33383,,,
38258,33385,,,
38259,33387,,,
38260,39988,,,
38261,33389,,,
38262,33390,,,
38263,33391,,,
38264,33392,,,
38265,33393,,,
38266,33394,,,
38267,33395,,,
38268,33396,,,
38269,33397,,,
38270,33400,,,
38271,33401,,,
38272,33403,,,
38273,33404,,,
38274,45300,,,
38275,33405,,,
38276,33408,,,
38277,36098,,,
38278,33411,,,
38279,33413,,,
38280,57573,,,
38281,33415,,,
38282,33416,,,
38283,33420,,,
38284,33421,,,
38285,33423,33424.0,,
38286,56659,,,
38287,33429,,,
38288,33430,,,
38289,33432,,,
38290,35177,,,
38291,33433,,,
38292,33434,,,
38293,33436,,,
38294,33438,,,
38295,33540,,,
38296,33440,,,
38297,53438,,,
38298,33444,,,
38299,33445,,,
38300,33446,,,
38301,33447,,,
38302,33448,,,
38303,54815,,,
38304,50191,,,
38305,40070,,,
38306,33449,,,
38307,33450,,,
38308,33451,,,
38309,33452,,,
38310,33453,,,
38311,39575,,,
38312,33454,33637.0,,
38313,33455,,,
38314,33457,,,
38315,33458,,,
38316,33459,,,
38317,33460,,,
38318,33461,,,
38319,33465,,,
38320,33466,,,
38321,33467,,,
38322,33474,,,
38323,33475,,,
38324,33476,,,
38325,44752,,,
38326,33478,,,
38327,33480,,,
38328,33481,,,
38329,33482,,,
38330,33483,,,
38331,33489,,,
38332,33491,,,
38333,33493,,,
38334,33496,,,
38335,33498,,,
38336,33500,,,
38337,33502,,,
38338,33503,,,
38339,33504,,,
38340,52394,,,
38341,33506,,,
38342,33507,,,
38343,33510,,,
38344,33513,,,
38345,50553,,,
38346,33516,,,
38347,33517,,,
38348,33518,,,
38349,59417,,,
38350,38609,,,
38351,33519,,,
38352,33520,,,
38353,56369,,,
38354,33521,,,
38355,33524,,,
38356,33525,,,
38357,33749,,,
38358,33528,,,
38359,33529,,,
38360,37609,,,
38361,33530,,,
38362,33531,,,
38363,33535,,,
38364,35419,,,
38365,33536,,,
38366,33537,,,
38367,33538,,,
38368,33539,54580.0,,
38369,33541,,,
38370,33544,,,
38371,33547,33548.0,,
38372,33551,,,
38373,33552,,,
38374,33553,,,
38375,33555,,,
38376,33556,,,
38377,33558,,,
38378,48238,,,
38379,33559,,,
38380,33560,,,
38381,33561,,,
38382,33562,,,
38383,36426,,,
38384,33565,,,
38385,33566,,,
38386,33568,,,
38387,33569,,,
38388,41599,,,
38389,33944,,,
38390,33570,,,
38391,58145,,,
38392,58102,,,
38393,55844,,,
38394,33573,,,
38395,43983,,,
38396,33575,,,
38397,33576,,,
38398,33578,,,
38399,57972,,,
38400,33579,,,
38401,49479,,,
38402,33583,,,
38403,33584,,,
38404,35333,,,
38405,33585,,,
38406,59659,,,
38407,33587,,,
38408,55716,,,
38409,33590,,,
38410,35779,,,
38411,33591,,,
38412,33592,,,
38413,33593,,,
38414,33594,,,
38415,39662,,,
38416,33595,,,
38417,33596,33597.0,,
38418,33598,,,
38419,33599,,,
38420,33600,,,
38421,33603,,,
38422,45686,45687.0,,
38423,33604,,,
38424,33605,,,
38425,33608,,,
38426,36296,,,
38427,33610,33611.0,,
38428,33612,,,
38429,56961,,,
38430,51953,,,
38431,33614,,,
38432,33615,,,
38433,33617,,,
38434,33621,,,
38435,45286,,,
38436,33622,,,
38437,33624,,,
38438,33626,,,
38439,33627,,,
38440,33629,,,
38441,40186,,,
38442,33630,,,
38443,33631,,,
38444,33633,,,
38445,33635,,,
38446,33636,,,
38447,33639,,,
38448,33641,,,
38449,56142,,,
38450,33645,,,
38451,33648,,,
38452,48464,,,
38453,46759,,,
38454,36085,36270.0,,
38455,33649,,,
38456,33650,,,
38457,51117,,,
38458,44864,,,
38459,33651,,,
38460,33652,,,
38461,33653,,,
38462,33657,,,
38463,33660,,,
38464,57038,,,
38465,33661,,,
38466,33665,54551.0,,
38467,33666,,,
38468,38289,,,
38469,33667,,,
38470,33669,,,
38471,33670,,,
38472,33671,,,
38473,39413,,,
38474,33672,,,
38475,33676,,,
38476,33679,,,
38477,33681,,,
38478,33682,,,
38479,33683,,,
38480,33684,,,
38481,33686,,,
38482,33688,,,
38483,33690,,,
38484,59817,,,
38485,33693,,,
38486,44526,,,
38487,33696,,,
38488,33697,,,
38489,33699,,,
38490,33700,,,
38491,33701,,,
38492,55061,,,
38493,33702,,,
38494,33704,,,
38495,38537,,,
38496,33705,,,
38497,33706,,,
38498,33707,,,
38499,46861,,,
38500,33708,,,
38501,33712,,,
38502,33718,,,
38503,33719,,,
38504,33720,,,
38505,33722,,,
38506,55954,,,
38507,49225,,,
38508,33723,,,
38509,33726,,,
38510,33727,,,
38511,33730,,,
38512,57054,,,
38513,33735,,,
38514,33737,,,
38515,34037,,,
38516,33739,,,
38517,44179,,,
38518,41816,,,
38519,33742,,,
38520,33744,,,
38521,33745,,,
38522,33747,,,
38523,33751,,,
38524,33752,,,
38525,33754,,,
38526,45700,,,
38527,33755,,,
38528,33757,,,
38529,51422,,,
38530,33758,,,
38531,33761,,,
38532,33762,,,
38533,33763,,,
38534,55343,,,
38535,33765,,,
38536,47033,,,
38537,33766,,,
38538,33767,33768.0,,
38539,33769,,,
38540,33772,,,
38541,50973,,,
38542,33773,,,
38543,33776,,,
38544,33778,33779.0,,
38545,33780,,,
38546,38888,,,
38547,33782,,,
38548,33783,,,
38549,52416,,,
38550,33786,,,
38551,33787,,,
38552,60093,,,
38553,43456,,,
38554,33789,,,
38555,33790,,,
38556,33792,,,
38557,33793,,,
38558,58675,,,
38559,33799,,,
38560,33801,,,
38561,33802,,,
38562,33803,,,
38563,33804,,,
38564,41745,,,
38565,33805,,,
38566,33806,,,
38567,33809,,,
38568,35837,,,
38569,33810,,,
38570,33812,,,
38571,33813,,,
38572,33814,,,
38573,33816,,,
38574,33818,,,
38575,33819,,,
38576,33820,,,
38577,33821,,,
38578,33822,,,
38579,33823,,,
38580,33824,,,
38581,33826,,,
38582,50487,,,
38583,33828,,,
38584,33832,,,
38585,33833,,,
38586,55202,,,
38587,33835,,,
38588,33837,,,
38589,33838,,,
38590,54977,,,
38591,33839,,,
38592,33840,,,
38593,55707,,,
38594,33842,,,
38595,33845,,,
38596,33846,,,
38597,33850,,,
38598,33851,,,
38599,35212,,,
38600,33852,,,
38601,33853,,,
38602,33854,,,
38603,33855,,,
38604,33856,,,
38605,33857,,,
38606,38427,,,
38607,33858,,,
38608,33859,,,
38609,33860,,,
38610,55118,,,
38611,33863,,,
38612,33865,,,
38613,33868,,,
38614,33870,,,
38615,42245,,,
38616,33871,,,
38617,33873,,,
38618,33875,,,
38619,33878,,,
38620,33879,,,
38621,33880,,,
38622,33881,,,
38623,33882,,,
38624,45628,,,
38625,42969,,,
38626,33883,,,
38627,33884,,,
38628,45151,45275.0,,
38629,33887,,,
38630,41773,,,
38631,33888,,,
38632,33889,,,
38633,45090,,,
38634,53549,,,
38635,33893,,,
38636,33894,,,
38637,33895,,,
38638,59927,,,
38639,33896,,,
38640,33897,,,
38641,33898,,,
38642,33900,,,
38643,58570,,,
38644,33905,,,
38645,33906,,,
38646,33907,,,
38647,33908,,,
38648,33909,,,
38649,33910,,,
38650,35565,,,
38651,33914,,,
38652,33916,,,
38653,52682,,,
38654,33920,,,
38655,38710,,,
38656,33922,,,
38657,52850,,,
38658,33923,,,
38659,33926,,,
38660,33928,,,
38661,33931,,,
38662,33935,,,
38663,33936,,,
38664,36381,,,
38665,33937,,,
38666,33938,,,
38667,33939,,,
38668,53892,,,
38669,33940,,,
38670,33941,,,
38671,33942,,,
38672,33943,,,
38673,33947,,,
38674,33948,,,
38675,33949,,,
38676,33951,,,
38677,33952,,,
38678,47705,,,
38679,33953,33954.0,,
38680,33959,,,
38681,35728,,,
38682,33960,,,
38683,33961,,,
38684,59393,,,
38685,44816,,,
38686,33963,,,
38687,33965,,,
38688,33967,,,
38689,33968,,,
38690,33972,,,
38691,42906,,,
38692,33973,,,
38693,40304,40478.0,,
38694,33974,,,
38695,33975,,,
38696,33976,,,
38697,33977,,,
38698,48520,,,
38699,48155,,,
38700,33978,,,
38701,33979,,,
38702,33982,,,
38703,33983,,,
38704,33985,,,
38705,33987,,,
38706,55274,,,
38707,33988,,,
38708,33990,,,
38709,33991,,,
38710,33992,,,
38711,33993,,,
38712,33994,,,
38713,41691,,,
38714,33995,,,
38715,33996,,,
38716,33997,,,
38717,33998,,,
38718,33999,,,
38719,34000,,,
38720,34001,,,
38721,34333,34334.0,,
38722,34002,,,
38723,36193,,,
38724,34003,,,
38725,34006,,,
38726,34007,,,
38727,34008,,,
38728,52452,,,
38729,45740,,,
38730,34009,,,
38731,43246,,,
38732,34012,,,
38733,34013,,,
38734,34018,,,
38735,34020,,,
38736,34021,,,
38737,34025,,,
38738,34026,,,
38739,34028,,,
38740,34030,,,
38741,48475,,,
38742,34031,,,
38743,34032,,,
38744,59679,,,
38745,34034,,,
38746,34035,,,
38747,34036,,,
38748,34039,,,
38749,45981,,,
38750,34041,54613.0,,
38751,34042,,,
38752,34043,,,
38753,34044,,,
38754,34046,,,
38755,34047,,,
38756,59935,,,
38757,34048,,,
38758,34050,,,
38759,34052,,,
38760,34054,,,
38761,34056,,,
38762,34059,,,
38763,37798,,,
38764,34060,54643.0,,
38765,34061,,,
38766,34063,,,
38767,34064,,,
38768,42292,,,
38769,42103,,,
38770,34067,,,
38771,43649,,,
38772,34070,,,
38773,34072,,,
38774,34076,,,
38775,34078,,,
38776,44029,,,
38777,45087,,,
38778,34082,,,
38779,58610,,,
38780,34084,,,
38781,34088,,,
38782,41385,,,
38783,34089,,,
38784,58688,,,
38785,34090,,,
38786,34644,,,
38787,34091,,,
38788,50271,,,
38789,34096,,,
38790,47148,,,
38791,42819,42972.0,,
38792,34097,,,
38793,34098,,,
38794,42171,,,
38795,34099,,,
38796,34102,,,
38797,34103,,,
38798,34106,,,
38799,34108,,,
38800,34109,,,
38801,34110,,,
38802,34113,,,
38803,45612,,,
38804,34114,,,
38805,35352,,,
38806,34119,,,
38807,43113,,,
38808,34259,,,
38809,34122,34123.0,,
38810,34124,,,
38811,34125,,,
38812,34126,,,
38813,36852,,,
38814,34129,,,
38815,34130,34131.0,,
38816,38901,,,
38817,34133,,,
38818,34134,,,
38819,34137,34317.0,,
38820,34140,,,
38821,34142,,,
38822,34143,,,
38823,34144,,,
38824,34146,,,
38825,37647,,,
38826,34148,,,
38827,43118,43119.0,58943.0,
38828,34150,,,
38829,34151,,,
38830,34152,34153.0,,
38831,34154,,,
38832,34155,,,
38833,34156,,,
38834,34158,,,
38835,56704,,,
38836,46714,,,
38837,34159,,,
38838,34160,,,
38839,34161,,,
38840,34162,,,
38841,35186,,,
38842,34163,,,
38843,34165,,,
38844,34166,,,
38845,34168,,,
38846,34169,,,
38847,34170,,,
38848,34172,,,
38849,34173,,,
38850,34175,,,
38851,34177,,,
38852,34178,,,
38853,48988,,,
38854,34179,,,
38855,41546,,,
38856,34180,,,
38857,34184,,,
38858,34185,,,
38859,34187,,,
38860,34189,,,
38861,34191,,,
38862,34192,,,
38863,34193,,,
38864,34194,,,
38865,34195,,,
38866,34197,,,
38867,57791,,,
38868,34198,,,
38869,47555,,,
38870,34199,,,
38871,34202,,,
38872,34203,,,
38873,34216,,,
38874,34217,,,
38875,37416,,,
38876,34221,,,
38877,55515,,,
38878,34224,,,
38879,45355,,,
38880,34225,54637.0,,
38881,34226,,,
38882,34230,,,
38883,37586,,,
38884,36474,,,
38885,34233,,,
38886,34234,,,
38887,46488,,,
38888,34238,,,
38889,48834,,,
38890,34240,,,
38891,34243,,,
38892,34245,,,
38893,46595,,,
38894,34249,,,
38895,34251,,,
38896,34252,,,
38897,34253,,,
38898,34258,,,
38899,34262,,,
38900,34956,,,
38901,34264,,,
38902,34267,,,
38903,34268,,,
38904,34271,,,
38905,42382,,,
38906,34274,,,
38907,34275,,,
38908,34276,,,
38909,34278,,,
38910,34279,,,
38911,45215,,,
38912,34280,,,
38913,34281,,,
38914,34282,,,
38915,34283,,,
38916,44290,,,
38917,34284,,,
38918,37090,,,
38919,34286,,,
38920,34287,,,
38921,57851,,,
38922,34288,,,
38923,34290,,,
38924,34291,,,
38925,34292,34293.0,,
38926,34296,34474.0,,
38927,34297,,,
38928,34299,,,
38929,35463,,,
38930,34305,,,
38931,34307,,,
38932,34308,,,
38933,34309,,,
38934,34310,,,
38935,34311,,,
38936,45454,,,
38937,34316,,,
38938,35706,,,
38939,34319,,,
38940,34322,,,
38941,34323,,,
38942,34324,,,
38943,35752,,,
38944,34325,,,
38945,34327,,,
38946,34329,,,
38947,34330,,,
38948,34335,,,
38949,34336,34337.0,,
38950,34338,,,
38951,34339,,,
38952,56947,56959.0,,
38953,34340,,,
38954,51544,,,
38955,34342,,,
38956,34343,,,
38957,34345,,,
38958,34350,,,
38959,34351,,,
38960,35794,,,
38961,34352,,,
38962,55597,,,
38963,34353,,,
38964,34354,,,
38965,34355,,,
38966,52795,,,
38967,34358,,,
38968,34360,,,
38969,34361,,,
38970,34362,,,
38971,34363,,,
38972,34364,,,
38973,34366,,,
38974,34367,,,
38975,44675,,,
38976,34369,,,
38977,34370,,,
38978,34371,,,
38979,59088,,,
38980,34372,,,
38981,34373,,,
38982,34377,,,
38983,34378,,,
38984,51788,,,
38985,34380,,,
38986,56022,,,
38987,34381,,,
38988,43847,,,
38989,34384,,,
38990,34386,,,
38991,57072,,,
38992,34387,,,
38993,34388,,,
38994,34389,,,
38995,40360,,,
38996,34390,,,
38997,34391,,,
38998,39834,,,
38999,34392,,,
39000,43038,,,
39001,36358,,,
39002,34393,,,
39003,34394,,,
39004,34395,,,
39005,34396,,,
39006,34398,,,
39007,34401,,,
39008,37088,,,
39009,34402,,,
39010,34405,,,
39011,44317,,,
39012,34406,,,
39013,34407,,,
39014,34408,,,
39015,34409,,,
39016,34410,,,
39017,34411,,,
39018,34415,,,
39019,34416,,,
39020,58685,,,
39021,34420,,,
39022,44840,,,
39023,38944,58790.0,,
39024,34421,,,
39025,34422,,,
39026,34423,,,
39027,34424,,,
39028,34425,,,
39029,42583,,,
39030,34431,,,
39031,55934,,,
39032,34434,58723.0,,
39033,34436,54695.0,,
39034,34437,,,
39035,34439,,,
39036,34445,,,
39037,34446,,,
39038,34447,,,
39039,34448,,,
39040,34449,,,
39041,34450,,,
39042,34453,,,
39043,55086,55107.0,,
39044,34455,,,
39045,47819,,,
39046,34456,,,
39047,34458,,,
39048,34935,,,
39049,34459,,,
39050,34461,,,
39051,34462,,,
39052,34463,,,
39053,34466,,,
39054,34468,,,
39055,59254,,,
39056,50609,,,
39057,34469,,,
39058,46141,,,
39059,34470,34471.0,,
39060,49390,,,
39061,34472,,,
39062,34473,,,
39063,58422,,,
39064,34476,,,
39065,43811,,,
39066,34478,,,
39067,34481,,,
39068,34484,,,
39069,34486,,,
39070,34487,,,
39071,34491,,,
39072,34492,,,
39073,34493,,,
39074,34494,,,
39075,34498,,,
39076,34499,,,
39077,34501,,,
39078,34502,,,
39079,58084,,,
39080,34503,,,
39081,34504,,,
39082,50006,,,
39083,34505,,,
39084,53003,,,
39085,50897,,,
39086,34506,,,
39087,34507,,,
39088,34509,,,
39089,34511,34512.0,,
39090,37565,,,
39091,34514,,,
39092,48163,48206.0,,
39093,45567,,,
39094,44874,,,
39095,39659,,,
39096,34516,,,
39097,41602,,,
39098,34517,54590.0,,
39099,34522,,,
39100,34524,,,
39101,34527,,,
39102,40784,,,
39103,34532,,,
39104,42751,42905.0,,
39105,38353,,,
39106,34533,,,
39107,34535,,,
39108,42015,,,
39109,34539,,,
39110,34542,,,
39111,34545,,,
39112,34547,,,
39113,50729,,,
39114,34548,,,
39115,34549,,,
39116,47446,,,
39117,34550,,,
39118,34551,,,
39119,58949,,,
39120,34552,,,
39121,34553,,,
39122,49877,,,
39123,34554,,,
39124,34555,,,
39125,34556,,,
39126,34557,,,
39127,55518,,,
39128,34558,,,
39129,34559,,,
39130,34560,,,
39131,34561,,,
39132,34562,,,
39133,34563,,,
39134,39358,,,
39135,34564,,,
39136,34565,,,
39137,34567,,,
39138,34568,,,
39139,34571,,,
39140,36493,,,
39141,34572,,,
39142,34575,,,
39143,34578,,,
39144,34579,,,
39145,34580,,,
39146,34581,,,
39147,34583,,,
39148,34584,,,
39149,35961,,,
39150,34585,,,
39151,34586,,,
39152,34587,,,
39153,34589,,,
39154,34590,,,
39155,34591,,,
39156,34594,,,
39157,53848,,,
39158,34595,,,
39159,34600,,,
39160,39428,,,
39161,34601,,,
39162,34602,,,
39163,53693,,,
39164,45863,,,
39165,34604,,,
39166,34606,,,
39167,35915,,,
39168,34607,,,
39169,53459,,,
39170,56848,,,
39171,37009,,,
39172,34612,,,
39173,34613,,,
39174,34614,34789.0,34790.0,
39175,34615,,,
39176,34617,,,
39177,34620,,,
39178,34622,,,
39179,34623,,,
39180,34624,,,
39181,34625,58661.0,,
39182,34629,,,
39183,34631,,,
39184,34634,,,
39185,40396,,,
39186,34635,,,
39187,34638,,,
39188,34639,,,
39189,43980,,,
39190,41334,,,
39191,34640,,,
39192,48632,,,
39193,34641,,,
39194,34642,,,
39195,34646,,,
39196,34653,,,
39197,50917,,,
39198,34654,,,
39199,34655,,,
39200,34656,,,
39201,39356,,,
39202,34657,,,
39203,34658,,,
39204,34662,,,
39205,34663,,,
39206,52236,,,
39207,34664,,,
39208,47602,,,
39209,34665,,,
39210,34666,,,
39211,49398,,,
39212,34667,,,
39213,34668,,,
39214,44970,,,
39215,34669,,,
39216,42803,,,
39217,34670,,,
39218,34672,,,
39219,34673,,,
39220,34674,,,
39221,34676,,,
39222,34679,,,
39223,34681,,,
39224,34682,,,
39225,34684,,,
39226,34685,,,
39227,34686,,,
39228,34687,,,
39229,51638,,,
39230,34688,,,
39231,34689,,,
39232,52449,,,
39233,34691,,,
39234,34694,,,
39235,41389,,,
39236,34696,,,
39237,34697,,,
39238,34698,,,
39239,34699,,,
39240,34700,,,
39241,34702,,,
39242,34703,,,
39243,34705,,,
39244,34706,34883.0,,
39245,34707,,,
39246,56851,,,
39247,46078,,,
39248,34708,,,
39249,55786,,,
39250,34711,,,
39251,34712,,,
39252,34713,,,
39253,34717,,,
39254,34718,,,
39255,34719,,,
39256,34721,34898.0,,
39257,34722,,,
39258,34723,,,
39259,55158,,,
39260,34725,,,
39261,34726,,,
39262,34727,,,
39263,34731,,,
39264,34732,,,
39265,34733,,,
39266,34734,,,
39267,34736,,,
39268,34738,,,
39269,34739,,,
39270,57577,,,
39271,34740,,,
39272,34742,,,
39273,34747,,,
39274,47437,,,
39275,34748,,,
39276,37003,,,
39277,34751,,,
39278,34753,,,
39279,34754,,,
39280,34760,,,
39281,34761,,,
39282,52015,,,
39283,34762,,,
39284,52013,,,
39285,42456,,,
39286,34763,,,
39287,34766,,,
39288,34770,,,
39289,34771,,,
39290,34772,,,
39291,34773,54717.0,,
39292,34774,,,
39293,34776,,,
39294,34780,,,
39295,48042,,,
39296,34785,,,
39297,46849,,,
39298,34791,34792.0,34967.0,
39299,34793,,,
39300,34794,34795.0,,
39301,35250,,,
39302,34796,34797.0,,
39303,34800,,,
39304,34804,,,
39305,37055,,,
39306,34805,,,
39307,34807,,,
39308,34810,,,
39309,34813,,,
39310,34814,,,
39311,34815,,,
39312,34818,,,
39313,34819,,,
39314,34821,,,
39315,34822,,,
39316,34823,,,
39317,34826,,,
39318,34829,,,
39319,34830,,,
39320,34832,,,
39321,55560,,,
39322,34835,,,
39323,34836,,,
39324,34837,,,
39325,34838,,,
39326,34839,,,
39327,34841,,,
39328,34842,,,
39329,44939,,,
39330,34844,,,
39331,34845,,,
39332,34848,,,
39333,37401,,,
39334,34850,,,
39335,34852,,,
39336,34854,,,
39337,34856,,,
39338,34857,,,
39339,42113,,,
39340,34858,,,
39341,34859,,,
39342,34860,,,
39343,42611,,,
